[ 2012-06-15T15:00:48+08:00 ] /me/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001438s ]
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001680s ]
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001665s ]
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001629s ]
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006665s ]
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003340s ]
[ 2012-06-15T18:05:46+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003588s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.005513s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.005655s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001843s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001928s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002468s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002583s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.021112s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021194s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001671s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001478s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001700s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001600s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006694s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001921s ]
[ 2012-06-15T18:06:26+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002030s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002473s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002608s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001631s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001708s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002259s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002355s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.047505s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047585s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001498s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001398s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001390s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001926s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006462s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002392s ]
[ 2012-06-15T18:06:31+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003108s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.003303s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003455s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003032s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003126s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002999s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003104s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.087826s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.087910s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.002263s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.003729s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002353s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003104s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011770s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002280s ]
[ 2012-06-15T18:09:21+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002396s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.003396s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003580s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002787s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002918s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002452s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002556s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.032190s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.032274s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001491s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001769s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001237s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001827s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006584s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005312s ]
[ 2012-06-15T18:09:25+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006048s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.003590s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003739s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001911s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002427s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002531s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.020269s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020350s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001583s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001540s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002864s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001654s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007921s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004302s ]
[ 2012-06-15T18:13:58+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004440s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002261s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002411s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001513s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001595s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001185s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001290s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.019530s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019647s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001594s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001220s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000970s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001290s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005351s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001821s ]
[ 2012-06-15T18:14:26+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001959s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002631s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002772s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002151s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002250s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002812s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002927s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.029599s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029681s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001555s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001713s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001193s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001518s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006207s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004593s ]
[ 2012-06-15T18:15:13+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004707s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.001770s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001911s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001759s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001866s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001175s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001271s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.045668s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.045748s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001184s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001129s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000894s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001213s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004643s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002699s ]
[ 2012-06-15T18:15:24+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002801s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002755s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003018s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003273s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003369s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | SQL: SHOW COLUMNS FROM `my_comment` [ RunTime:0.017817s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | SQL: SELECT * FROM `my_comment` WHERE article_id='10000' and isnull('pid')  [ RunTime:0.000503s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003388s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003523s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.053137s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.053223s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.006898s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.002176s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003381s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002620s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015610s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.040874s ]
[ 2012-06-15T18:20:57+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.041038s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.006360s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.006512s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002047s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002143s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | SQL: SHOW COLUMNS FROM `my_comment` [ RunTime:0.005976s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | SQL: SELECT * FROM `my_comment` WHERE article_id='10000' and isnull('pid')  [ RunTime:0.000419s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002428s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002514s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.019502s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019583s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001838s ]
[ 2012-06-15T18:21:18+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001668s ]
